2024-11-06 18:49:57,896 [background-preinit] INFO  o.h.validator.internal.util.Version                - HV000001: Hibernate Validator 6.2.0.Final
2024-11-06 18:50:08,819 [http-nio-9090-exec-4] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/base/getMenuList,admin,2024-11-06 18:50:08,0.024
2024-11-06 18:50:09,408 [http-nio-9090-exec-6] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/statistics/getMainPageData,admin,2024-11-06 18:50:09,0.015
2024-11-06 18:50:09,776 [http-nio-9090-exec-3] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/auth/getValidateCode,admin,2024-11-06 18:50:09,0.623
2024-11-06 18:50:18,020 [http-nio-9090-exec-5] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/student/getStudentPageData,admin,2024-11-06 18:50:18,0.018
2024-11-06 18:50:18,330 [http-nio-9090-exec-7] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/statistics/getMainPageData,admin,2024-11-06 18:50:18,0.011
2024-11-06 18:50:19,145 [http-nio-9090-exec-8] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/course/getCourseList,admin,2024-11-06 18:50:19,0.012
2024-11-06 18:50:19,326 [http-nio-9090-exec-9] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/teacher/getTeacherList,admin,2024-11-06 18:50:19,0.013
2024-11-06 18:50:20,513 [http-nio-9090-exec-10] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/score/getScoreList,admin,2024-11-06 18:50:20,0.025
2024-11-06 18:50:20,846 [http-nio-9090-exec-2] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/score/getStudentItemOptionList,admin,2024-11-06 18:50:20,0.016
2024-11-06 18:50:21,106 [http-nio-9090-exec-1] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/score/getCourseItemOptionList,admin,2024-11-06 18:50:21,0.016
2024-11-06 18:50:23,971 [http-nio-9090-exec-4] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/course/getCourseList,admin,2024-11-06 18:50:23,0.013
2024-11-06 18:50:24,308 [http-nio-9090-exec-6] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/teacher/getTeacherList,admin,2024-11-06 18:50:24,0.012
2024-11-06 18:50:32,695 [http-nio-9090-exec-3] ERROR o.f.teach.security.jwt.AuthEntryPointJwt           - Unauthorized error: Full authentication is required to access this resource
2024-11-06 18:50:32,696 [http-nio-9090-exec-3] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/course/getCourseList,,2024-11-06 18:50:32,0.002
2024-11-06 18:50:33,055 [http-nio-9090-exec-5] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/auth/getValidateCode,,2024-11-06 18:50:33,0.008
